Project: SC    Server: flnserv045\DefaultCollection    Query: FUNC BACKLOG - Time    List type: Flat    ;;;;;;;;;;;
ID;Work Item Type;Title;State;Assigned To;TipoSolicitacao;Iteration Path;Description;Created Date;Effort;DataPrevistaEntrega;Closed Date
79983;SOLICITACAO SC;20412/2024 - GEDEP - ALTERACAO DE VALIDADE DE CURSOS DE POS-GRADUACAO DE DELEGADOS DE POLICIA PROMOVIDOS EM 01/10/2023;CONCLUIDA;Eneida de Farias Bastos;OPERACAO;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 20/03/2024 00:00:00

N£mero: 20412/2024

Assunto: GEDEP - ALTERACAO DE VALIDADE DE CURSOS DE POS-GRADUACAO DE DELEGADOS DE POLICIA PROMOVIDOS EM 01/10/2023

Cadastrador: TATIANE TOMASI ROCHA

M¢dulo/Sub-m¢dulo/Funcionalidade: DESENV FUNCIONAL\PROGRESSAO-PROMOCAO\03.MANTER PROGRESSAO FUNCIONAL

Descriá∆o: 
Fwd SOLICITAÄ«O - ALTERAÄ«O DE VALIDADE DE CURSOS DE P‡S-GRADUAÄ«O DE DELEGADOS DE POL÷CIA PROMOVIDOS EM 01/10/2023
Caixa de entrada

Gerencia de Desenvolvimento de Pessoas
Anexos
1508 (h† 4 minutos)
para mim, Gerencia, Helena, Gerencia

Prezada Tatiane,

Boa tarde

Informamos que os cursos de p¢s-graduaá∆o no m¢dulo desenvolvimento funcional/curr°culo/03. manter formaá∆o acadàmica do sistema SIGRH,  que estavam com validade para progress∆o civil, n∆o tiveram alteraá∆o para j† considerado ap¢s a promoá∆o dos Delegados em outubro de 2023, conforme lista em anexo encaminhada pela GEPES/PCSC.

Favor verificar.


Atenciosamente,


Helena de Freitas Ferreira
Gerente de Desenvolvimento de Pessoas - GEDEP
Diretoria de Gest∆o e Desenvolvimento de Pessoas (DGDP)
Fone (48) 3665-1685
gedepsea.sc.gov.br 
https//sigrhportal.sea.sc.gov.br
Central de Atendimento DGDP - (48) 3665-1667 / 3665-1510 / 3665-1546 / 3665-1649


---------- Forwarded message ---------
De GEPES PROMOCAO 
Date qua., 20 de mar. de 2024 Ös 1431
Subject Fwd SOLICITAÄ«O - ALTERAÄ«O DE VALIDADE DE CURSOS DE P‡S-GRADUAÄ«O DE DELEGADOS DE POL÷CIA PROMOVIDOS EM 01/10/2023
To Gerencia de Politicas e Desenvolvimento de Pessoas 




---------- Forwarded message ---------
De GEPES PROMOCAO 
Date qua., 20 de mar. de 2024 Ös 1354
Subject SOLICITAÄ«O - ALTERAÄ«O DE VALIDADE DE CURSOS DE P‡S-GRADUAÄ«O DE DELEGADOS DE POL÷CIA PROMOVIDOS EM 01/10/2023
To Gerente de Gest∆o de Pessoas 
Cc Gerente de Gest∆o de Pessoas 


Boa tarde, 


Prezada Gerente Helena, 


De ordem, encaminhamos a relaá∆o anexa acerca dos Delegados de Pol°cia promovidos em 01/10/2023, informando que os cursos de p¢s-graduaá∆o ainda constam como ""progress∆o civil "",  o que deveria constar sua validade como ""j† considerados""  em raz∆o que todos foram promovidos em 01/10/2023. 

Informamos que o mesmo problema j† foi constatado em promoá‰es anteriores e, pela orientaá∆o desse setor da SEA ,  era para fazer essas alteraá‰es manuais por este setor de promoá∆o da Pol°cia Civil.

  
Respeitosamente


JUSSARA IN“S DO CARMO DUTRA
Escriv∆ de Pol°cia Civil/CTISP
Delegacia Geral da Pol°cia Civil
Gerància de Gest∆o de Pessoas
Setor de Promoá‰es
Av Ivo Silveira, 1521- Bloco B, 1ß andar, Capoeiras, Florian¢polis - SC
Telefone para contato (49) 2049-9977
Site www.policiacivil.sc.gov.br

";20/03/2024 15:18;8;08/05/2024 00:00;14/05/2024 18:02
79984;SOLICITACAO SC;20413/2024 - GEIMP-INCONSISTENCIA MOVIMENTACAO EM LOTE;CONCLUIDA;Eneida de Farias Bastos;CORRETIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 20/03/2024 00:00:00

N£mero: 20413/2024

Assunto: GEIMP-INCONSISTENCIA MOVIMENTACAO EM LOTE

Cadastrador: DANIEL DE ANDRADE

M¢dulo/Sub-m¢dulo/Funcionalidade: MOVIMENTACAO\MOVIMENTACAO NO AGRUPAMENTO\02.GERAR MOVIMENTACOES EM LOTE

Descriá∆o: 
em 15/12/2023 foi feito a movimentaá∆o em lote de 150 servidores, processo 14406. No entanto no mapear os servidores continuam aparecendo na 502 e n∆o na 220, ¢rg∆o destino. 

com isso n∆o Ç poss°vel finalizar o 502 devido a critica do ¢rg∆o possuir servidores. 


solicito  verificar a poss°vel inconsistància na lotaá∆o dos servidores.

";20/03/2024 15:18;76;25/03/2024 00:00;15/05/2024 16:46
80045;SOLICITACAO ALESC;2855/2024 - TROCA DE PLANO NAO FUNCIONANDO;CONCLUIDA;Andrey Lopes;OPERACAO;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 21/03/2024 00:00:00

N£mero: 2855/2024

Assunto: TROCA DE PLANO NAO FUNCIONANDO

Cadastrador: ALLAN DE SOUZA

M¢dulo/Sub-m¢dulo/Funcionalidade: COORD. DE BENEFICIOS\AUXILIO SAUDE\HOMOLOGAR TROCA DE PLANO DE SAUDE

Descriá∆o: 
  Informamos que estamos sem conseguir realizar a troca de planos de suade.

 O sistema apresenta a tela em anexo. Solicito o mais breve poss°vel a correá∆o do erro

Atenciosamente
Allan de Souza

";21/03/2024 15:32;5;22/03/2024 00:00;25/03/2024 12:42
80107;SOLICITACAO SC;20422/2024 - GEIMP-DEFINIR VALORES DEFAULT CADASTRO COMISSIONADO;CONCLUIDA;Felipe Callado de Oliveira;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 22/03/2024 00:00:00

N£mero: 20422/2024

Assunto: GEIMP-DEFINIR VALORES DEFAULT CADASTRO COMISSIONADO

Cadastrador: DANIEL DE ANDRADE

M¢dulo/Sub-m¢dulo/Funcionalidade: TABELAS\CARGO COMISSIONADO\MANTER CARGO EM COMISSAO

Descriá∆o: 
definir os campos abaixo com os valores default para facilitar o cadastro de um novo cargo em comissao

2) Simplificar a tela de criaá∆o dos Cargos Comissionados com dados prÇ-preenchidos
2.1) Deixar os campos que s∆o default preenchidos e tambÇm edit†veis. 
Campos
Descriá∆o do Quadro Lotacional - Default Quadro £nico de Cargo Comissionado;
Flag Permite substituiá∆o deixar sempre habilitado;
Flag Permite novas nomeaá‰es/designaá‰es deixar sempre habilitado;
Associar natureza de v°nculo - Default Cargo Permanente;
Carga Hor†ria permitida Default Semanal, 40 horas;

2.3) Fazer a associaá∆o do Grupo Ocupacional com as Relaá‰es de Trabalho

image.png


ARQUIVO ANEXO

";22/03/2024 14:53;74;01/05/2024 00:00;10/05/2024 09:55
80132;SOLICITACAO SC;20428/2024 - SEA - REFORMULAR A EMISSAO DE RELATORIOS - CUBO;CONCLUIDA;Eneida de Farias Bastos;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 22/03/2024 00:00:00

N£mero: 20428/2024

Assunto: SEA - REFORMULAR A EMISSAO DE RELATORIOS - CUBO

Cadastrador: GISELE FAFFE PELLEGRINI

M¢dulo/Sub-m¢dulo/Funcionalidade: CONTROLE GERENCIAL\03.RELATORIOS DINAMICOS\01.CUBO DE INFORMACOES FUNCIONAIS

Descriá∆o: 
Recuperar  a documentaá∆o relativa ao desenvolvimento do CUBO  para dar continuidade a funcionalidade.
Precisamos extrair relat¢rios juntando as tabelas financeiro e cadastro, gerar arquivo em excel, tornando a emiss∆o de relat¢rios mais f†cil para os setoriais.


";22/03/2024 18:02;32;27/09/2024 00:00;03/10/2024 14:51
80275;SOLICITACAO SC;20432/2024 - GEDEP - ADICIONAR ANULACAO NA AVALIACAO DE ESTAGIO PROBATORIO;CONCLUIDA;Eneida de Farias Bastos;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 26/03/2024 00:00:00

N£mero: 20432/2024

Assunto: GEDEP - ADICIONAR ANULACAO NA AVALIACAO DE ESTAGIO PROBATORIO

Cadastrador: TATIANE TOMASI ROCHA

M¢dulo/Sub-m¢dulo/Funcionalidade: DESENV FUNCIONAL\ESTµGIO PROBAT‡RIO\01.AVALIAR SERVIDOR EM ESTAGIO PROBATORIO

Descriá∆o: 
Adicionar a operaá∆o de anulaá∆o na funcionalidade Avaliar servidor em Est†gio Probat¢rio e restringir apenas aos gestores da funcionalidade. 
-----------------------
Re Anulaá∆o da Avaliaá∆o de Est†gio
Caixa de entrada

Adelson Pacheco Modesto
25 de mar. de 2024, 1818 (h† 18 horas)
para mim, Gerencia, Gerencia

Tatiane, 

Nesse caso, entendo que n∆o Ç necess†ria. O pedido da ""justificativa"" era necess†rio justamente para que o operador que anular† a avaliaá∆o inclu°sse o motivo que o levou a fazer a anulaá∆o. Assim, como h† campo para incluir documento e observaá∆o nessa tela apresentada, pode seguir esse padr∆o do SIGRH.

-
Atenciosamente,


Adelson Modesto

Administrador

Gerància de Desenvolvimento de Pessoas

Secretaria de Estado da Administraá∆o

Tel (48) 3665-1846



Em seg., 25 de mar. de 2024 Ös 1623, Tatiane Tomasi Rocha  escreveu
Boa tarde Adelson,

Na anulaá∆o j† exibe a possibilidade de informar o Documento.

image.png

ê realmente necess†rio o campo ""justificativa""

Att,
Tatiane

Em seg., 25 de mar. de 2024 Ös 1522, Adelson Pacheco Modesto  escreveu
Tatiane, boa tarde.

Considerando o exposto no e-mail abaixo, solicitamos evoluá∆o do SIGRH no sentido de incluir opá∆o de ""anular"" avaliaá∆o no m¢dulo Desenv. Funcional, subm¢dulo Est†gio probat¢rio, Funcionalidade 01. Avaliar servidor em EP, devendo essa opá∆o abrir justificativa necess†ria (campo obrigat¢rio) e ser operacionalizada apenas pelos perfis de gestor. Ap¢s conversa com a Coordenadora da COAPE, entendemos ser importante a criaá∆o da funá∆o, haja vista que poder† haver eventualmente outros pedidos como este.

-
Atenciosamente,


Adelson Modesto

Administrador

Gerància de Desenvolvimento de Pessoas

Secretaria de Estado da Administraá∆o

Tel (48) 3665-1846



---------- Forwarded message ---------
De Adelson Pacheco Modesto 
Date seg., 25 de mar. de 2024 Ös 1514
Subject Fwd Anulaá∆o da Avaliaá∆o de Est†gio
To 
Cc Gerencia de Desenvolvimento de Pessoas , Tania Regina Hames , Tatiane Tomasi Rocha , AndrÇia Ranzi de Camargo 


Senhores, boa tarde.

Em relaá∆o Ö anulaá∆o da 1¶ Avaliaá∆o de est†gio probat¢rio do servidor CLEIS DA SILVA PINTO, matr°cula n 0979611-8-01, informamos que dever† ser editada Portaria pela autoridade m†xima do ¢rg∆o, anulando os efeitos da 1¶ Avaliaá∆o Especial de Desempenho Funcional do servidor, em atendimento Ö referida sentenáa judicial. Em paralelo, esta GEDEP solicitar† evoluá∆o no SIGRH para o desenvolvimento de funcionalidade, n∆o existente, de anulaá∆o de avaliaá∆o, a fim de que, quando conclu°da, seja efetuada tambÇm no Sistema.

Alertamos que, relativamente ao reconhecimento do direito de progress∆o, somente deve ser implementado em folha de pagamento o valor devido. Por outro lado, especificamente quanto Ös verbas retroativas, dever∆o ser pagas apenas judicialmente, por via de execuá∆o da sentenáa.

-
Atenciosamente,


Adelson Modesto

Administrador

Gerància de Desenvolvimento de Pessoas

Secretaria de Estado da Administraá∆o

Tel (48) 3665-1846



---------- Forwarded message ---------
De Gerencia de Desenvolvimento de Pessoas 
Date sex., 15 de mar. de 2024 Ös 2007
Subject Fwd Anulaá∆o da Avaliaá∆o de Est†gio
To Adelson Pacheco Modesto 


Boa noite, Adelson.

Segue solicitaá∆o da SES.
-
Atenciosamente,


Helena de Freitas Ferreira
Gerente de Desenvolvimento de Pessoas - GEDEP
Diretoria de Gest∆o e Desenvolvimento de Pessoas (DGDP)
Fone (48) 3665-1685
gedepsea.sc.gov.br 
https//sigrhportal.sea.sc.gov.br
Central de Atendimento DGDP - (48) 3665-1667 / 3665-1510 / 3665-1546 / 3665-1649


---------- Forwarded message ---------
De DIGP - ESTµGIO PROBAT‡RIO 
Date sex., 15 de mar. de 2024 Ös 1631
Subject Anulaá∆o da Avaliaá∆o de Est†gio
To 


Boa tarde,

Solicitamos orientaá∆o sobre como proceder no SIGRH em relaá∆o Ö anulaá∆o da 1¶ Avaliaá∆o de est†gio probat¢rio do servidor CLEIS DA SILVA PINTO, matr°cula n 0979611-8-01, fazendo cumprir a sentenáa em anexo.

Atenciosamente,


  
  Cleide Garcia
 Est†gio Probat¢rio
 Coordenaá∆o de Benef°cios
 Gerància de Controle Funcional e Benef°cios
 Diretoria de Gest∆o de Pessoas  SES
 Telefone  (48) 3664-5588 / 8775

";26/03/2024 12:40;60;30/04/2024 00:00;21/05/2024 11:37
80299;SOLICITACAO SC;20441/2024 - GEDEP - ALTERACAO NA RECUPERACAO DE HISTORICO DE BOLSISTAS;CONCLUIDA;Eneida de Farias Bastos;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 26/03/2024 00:00:00

N£mero: 20441/2024

Assunto: GEDEP - ALTERACAO NA RECUPERACAO DE HISTORICO DE BOLSISTAS

Cadastrador: TATIANE TOMASI ROCHA

M¢dulo/Sub-m¢dulo/Funcionalidade: CADASTRO\BOLSA DE TRABALHO\08. MANTER BOLSISTA/RESIDENTE/PESQUISADOR

Descriá∆o: 
Conforme discutido na reuni∆o de ontem, favor mudar o comportamento da alteraá∆o de historico dos bolsistas para que n∆o gere problemas no esocial.
Ao alterar historico deve incluir um registro igual ao original anulado e o registro j† existente deve ser alterado.

Obs Marcelo, Leila e Eneida participaram.

";26/03/2024 17:47;12;17/04/2024 00:00;17/04/2024 14:20
80300;SOLICITACAO SC;20442/2024 - GEDEP - ADICIONAR ANULACAO DE BOLSISTAS;CONCLUIDA;Eneida de Farias Bastos;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 26/03/2024 00:00:00

N£mero: 20442/2024

Assunto: GEDEP - ADICIONAR ANULACAO DE BOLSISTAS

Cadastrador: TATIANE TOMASI ROCHA

M¢dulo/Sub-m¢dulo/Funcionalidade: CADASTRO\BOLSA DE TRABALHO\08. MANTER BOLSISTA/RESIDENTE/PESQUISADOR

Descriá∆o: 
Conforme discutido na reuni∆o de ontem, favor adicionar operaá∆o de anulaá∆o de bolsistas para que n∆o gere problemas no esocial.
Deve manter a regra j† existente de que s¢ pode anular caso tenha tido folha de pagamento.

Obs Marcelo, Leila e Eneida participaram.

";26/03/2024 17:47;9;17/04/2024 00:00;17/04/2024 14:35
80411;SOLICITACAO SC;20470/2024 - PM - CRITICA AO ASSINAR DESPACHO PARA PEDIDO DE MOVIMENTACAO;CONCLUIDA;Felipe Callado de Oliveira;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 01/04/2024 00:00:00

N£mero: 20470/2024

Assunto: PM - CRITICA AO ASSINAR DESPACHO PARA PEDIDO DE MOVIMENTACAO

Cadastrador: GISELE FAFFE PELLEGRINI

M¢dulo/Sub-m¢dulo/Funcionalidade: MOVIMENTACAO\MOVIMENTACAO MILITARES\Manter despacho

Descriá∆o: 
Segue e-mail da PM


Nota nß 0.954/SIRH/2024

Com cordiais saudaá‰es, solicito que seja verificado o motivo de n∆o ser poss°vel inserir o Despacho no pedido de Movimentaá∆o para o Sr. Cel PM Mat 922015-1 Jailson Aurelio Franzen, apresentando a cr°tica ""Operaá∆o n∆o efetuada Usu†rio n∆o autorizado a dar despacho"", conforme print da tela abaixo.

Informo que o policial possui registro de cargo comissionado CHEFE DO ESTADO-MAIOR GERAL DA POLICIA MILITAR, na Unidade Organizacional 1030000000 - ESTADO-MAIOR GERAL - FLORIANOPOLIS.

Policial a ser movimentado 3ß Sgt PM Mat 930953-5 Thiago Pacheco.

";01/04/2024 14:16;19;24/04/2024 00:00;19/07/2024 11:15
80413;SOLICITACAO SC;20471/2024 - GEIMP - PRORROGACAO DISPOSICOES 31/12/2024;CONCLUIDA;Igor Fernando Contreras Alarcon;OPERACAO;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 01/04/2024 00:00:00

N£mero: 20471/2024

Assunto: GEIMP - PRORROGACAO DISPOSICOES 31/12/2024

Cadastrador: TATIANE TOMASI ROCHA

M¢dulo/Sub-m¢dulo/Funcionalidade: MOVIMENTACAO\MOVIMENTACAO NO AGRUPAMENTO\01.MANTER MOVIMENTACAO

Descriá∆o: 
Fwd PRORROGAÄ«O DISPOSIÄ«O ATO 5322024
Caixa de entrada

Gerencia de Gest∆o do Sigrh
1412 (h† 7 minutos)
para mim


Atenciosamente,




Rute Jonck

Gerente de Gest∆o do SIGRH

Secretaria de Estado da Administraá∆o

Tel (48) 3665-1806



---------- Forwarded message ---------
De Gerància de Ingresso e Movimentaá∆o de Pessoal 
Date seg., 1 de abr. de 2024 Ös 1355
Subject PRORROGAÄ«O DISPOSIÄ«O ATO 5322024
To Gerencia de Gest∆o do Sigrh 



Boa Tarde

Solicito abertura de chamado para alteraá∆o/prorrogaá∆o da data fim de todos os servidores a disposiá∆o dentro do agrupamento e fora do agrupamento AGPE, alterar da Data fim Prevista da Movimentaá∆o de 31/03/2024 para 31/12/2024 e incluir em Observaá∆o em Documento de amparo ao Fato "" Ato 532 Doe 22233-A de 27/03/2024 p†gina 05"".


att

Jo∆o l Tomasini


	
Gerància de Ingresso e Movimentaá∆o de Pessoal - GEIMP
Diretoria de Gest∆o e Desenvolvimento de Pessoas - DGDP
Secretaria de Estado da Administraá∆o 

Obs Similar ao que foi realizado na solicitaá∆o 20167/2024	GEIMP - PRORROGACAO DISPOSICOES.

";01/04/2024 14:26;5,5;05/04/2024 00:00;05/04/2024 09:29
80620;SOLICITACAO SC;20504/2024 - FCEE - ENTURMACAO;CONCLUIDA;Felipe Callado de Oliveira;CORRETIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 04/04/2024 00:00:00

N£mero: 20504/2024

Assunto: FCEE - ENTURMACAO

Cadastrador: MARCEL FIGUEIRO NUNES

M¢dulo/Sub-m¢dulo/Funcionalidade: JORNADA DE TRABALHO\AULAS\05.MANTER AULAS

Descriá∆o: 
Enturmaá∆o
Externa
Caixa de entrada

GEPES  Setor de Movimentaá∆o
3 de abr. de 2024, 0950 (h† 1 dia)
para mim

Bom dia Marcel, 

Conforme conversamos por mensagem, estou tentando incluir a enturmaá∆o de 2 professoras, as instituiá‰es das mesmas tem quadro de vagas, porÇm na hora de incluir no Manter aulas, aparece a mensagem de n∆o possuir quadro, acredito que seja alguma quest∆o no banco.

Consegues verificar, por favor
Fico no aguardo, Obrigada.

Sem t°tulo.jpg



--
Atenciosamente,

Roberta Scarabelot Zandomeneco de Souza
TÇcnica em Atividades Administrativas 
Setor de Movimentaá∆o - GEPES/FCEE 
Para mais informaá‰es, acesse  https//rhfcee.blogspot.com/



 ATENÄ«O Esta mensagem eletrìnica pode conter informaá‰es sigilosas ou potencialmente sens°veis, cuja reproduá∆o ou divulgaá∆o n∆o consentida poder† acarretar poss°vel ameaáa aos direitos fundamentais de liberdade e de privacidade de pessoa natural. Antes de repassar qualquer informaá∆o por meio digital cientifique-se de cumprir todos os fundamentos disciplinares da Lei Federal n. 13.709/2018 (Lei Geral de Proteá∆o de Dados - LGPD).   

Marcel Figueiro Nunes 
3 de abr. de 2024, 1309 (h† 1 dia)
para Tatiane

Boa tarde Tati;

Consegue ajudar nesse caso, por favor

Obrigado 


Atenciosamente,



Marcel Figueir¢ Nunes

Gerància do Sistema Informatizado de Gest∆o de Pessoas - GESIP

Diretoria de Gest∆o e Desenvolvimento de Pessoas

Secretaria de Estado da Administraá∆o - SEA

Governo do Estado de Santa Catarina



Tatiane Tomasi Rocha
3 de abr. de 2024, 1629 (h† 1 dia)
para mim

Boa tarde Marcel,

Favor confirmar se a data de in°cio est† correta, pois estaria dentro de dois anos letivos (2023 e 2024).

Att,
Tatiane
--
Diretoria de Gest∆o e Desenvolvimento de Pessoas
	
Tatiane Tomasi Rocha 
Analista de Inform†tica
Gerància de Gest∆o do SIGRH - GESIP
Secretaria de Estado da Administraá∆o
Tel (48) 3665-1790

Marcel Figueiro Nunes 
3 de abr. de 2024, 1724 (h† 23 horas)
para GEPES

Boa tarde;



A data de in°cio est† correta A data abrange dois anos letivos. Talvez seja isso.



Atenciosamente,



Marcel Figueir¢ Nunes

Gerància do Sistema Informatizado de Gest∆o de Pessoas - GESIP

Diretoria de Gest∆o e Desenvolvimento de Pessoas

Secretaria de Estado da Administraá∆o - SEA

Governo do Estado de Santa Catarina



Marcel Figueiro Nunes 
Anexos
1316 (h† 3 horas)
para Tatiane

Boa tarde Tati;

Ela testou em HOM  e a cr°tica foi a mesma

image.png

Consegue dar uma luz, pfvr

Gracias.




Atenciosamente,



Marcel Figueir¢ Nunes

Gerància do Sistema Informatizado de Gest∆o de Pessoas - GESIP

Diretoria de Gest∆o e Desenvolvimento de Pessoas

Secretaria de Estado da Administraá∆o - SEA

Governo do Estado de Santa Catarina


1 anexo
    Anexos verificados pelo Gmail

Tatiane Tomasi Rocha
1413 (h† 2 horas)
para mim

Boa tarde Marcel,

Abre solicitaá∆o para verificarem.

Att,
Tatiane

Ok, fico no aguardo.Obrigado.Nada ainda.

";04/04/2024 16:35;4;30/04/2024 00:00;20/05/2024 15:28
80679;SOLICITACAO SC;20511/2024 - GESIP - MELHORIA NO GERENCIAMENTO DAS SOLICITACOES;An†lise;Alisson Massochini Duarte;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 05/04/2024 00:00:00

N£mero: 20511/2024

Assunto: GESIP - MELHORIA NO GERENCIAMENTO DAS SOLICITACOES

Cadastrador: TATIANE TOMASI ROCHA

M¢dulo/Sub-m¢dulo/Funcionalidade: SOLICITACOES\SOLICITACOES\2. GERENCIAMENTO DE SOLICITACOES DE MANUTENCAO

Descriá∆o: 
Conforme j† discutido em reuni‰es, precisamos melhorias para o controle das solicitaá‰es. 
Heildson disse que Arthur j† tem alguns apontamentos. Seguem mais alguns
- Permitir registrar na solicitaá∆o todas as interaá‰es que hoje s∆o realizadas atravÇs de e-mail (resultado dos testes como aceite ou recusa), confirmaá∆o da conclus∆o);
- Receber e-mail sempre que houver alguma aá∆o registrada;
- Saber quem Ç o analista que est† atendendo;
- Permitir informar a sigla do ¢rg∆o/setor solicitante.

";05/04/2024 17:48;;;
80680;SOLICITACAO SC;20512/2024 - SED - PERMITIR FINALIZAR CONTRATO COM MENOS DE 5 DIAS;CONCLUIDA;Felipe Callado de Oliveira;EVOLUTIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 05/04/2024 00:00:00

N£mero: 20512/2024

Assunto: SED - PERMITIR FINALIZAR CONTRATO COM MENOS DE 5 DIAS

Cadastrador: GISELE FAFFE PELLEGRINI

M¢dulo/Sub-m¢dulo/Funcionalidade: CADASTRO\CONTRATO TEMPORARIO\01.MANTER ACT - ADMITIDO EM CARATER TEMPORARIO

Descriá∆o: 
SED - Retirar a cr°tica  referente ao n£mero de dias do contrato, ao finalizar contrato com menos de 5 dias.

Segue solicitaá∆o da SED

Conforme conversamos em reuni∆o sobre o pagamento do professor ACT com 1, 2,3  e 4 dias trabalhados comprovados com o ponto, solicitamos o ajuste no SIGRH para que possamos finalizar poss°veis contratos com o n£mero de dias mencionados. N∆o ser† permitido contratar por per°odo inferior a 5 dias(SIGRH j† n∆o permite), mas dispensar com  1,2,3 e 4 dias dever† ser poss°vel para evitarmos as portarias de tornar sem efeito o contrato, e para isso, o SIGRH dever† ser ajustado no m¢dulo CADASTRO-V÷NCULO-CONTRATO TEMPORµRIO na aba  finalizar contrato. 

";05/04/2024 17:53;12;23/04/2024 00:00;15/04/2024 13:24
80756;SOLICITACAO SC;20518/2024 - FCEE - INCONSISTENCIA DE QUADRO;CONCLUIDA;Felipe Callado de Oliveira;CORRETIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 08/04/2024 00:00:00

N£mero: 20518/2024

Assunto: FCEE - INCONSISTENCIA DE QUADRO

Cadastrador: MARCEL FIGUEIRO NUNES

M¢dulo/Sub-m¢dulo/Funcionalidade: JORNADA DE TRABALHO\AULAS\05.MANTER AULAS

Descriá∆o: 
Inconsistància de Quadro
Externa
Caixa de entrada

GEPES  Ingresso ACT
5 de abr. de 2024, 1738 (h† 3 dias)
para mim, Gerencia


Prezados(as),

Solicitamos a verificaá∆o referente aos quadros das Instituiá‰es

APAE Biguaáu - na disciplina Ed especial ao consultar constatamos que h†  340 horas dispon°veis no per°odo matutino e 260 horas dispon°veis no per°odo vespertino , no entanto ao incluirmos o processo n∆o finaliza apresentando a informaá∆o de que n∆o h† quadro.

Balne†rio Rinc∆o -  verificamos que o c¢digo  lotacional de Balne†rio Rinc∆o Ç o mesmo que da APAE Joinville, e quando temos que incluir tambÇm apresenta a mensagem de que n∆o h† quadro
dispon°vel. 

Aguardamos retorno. 


Atenciosamente,
Ingresso ACT
SGPE FCEE/ADACT
Gerància de Gest∆o de Pessoas/GEPES
Fundaá∆o Catarinense de Educaá∆o Especial/FCEE
https//rhfcee.blogspot.com/p/ingresso-act-setor-responsavel-pela.html

 ATENÄ«O Esta mensagem eletrìnica pode conter informaá‰es sigilosas ou potencialmente sens°veis, cuja reproduá∆o ou divulgaá∆o n∆o consentida poder† acarretar poss°vel ameaáa aos direitos fundamentais de liberdade e de privacidade de pessoa natural. Antes de repassar qualquer informaá∆o por meio digital cientifique-se de cumprir todos os fundamentos disciplinares da Lei Federal n. 13.709/2018 (Lei Geral de Proteá∆o de Dados - LGPD).  
 

";08/04/2024 14:35;2;30/04/2024 00:00;20/05/2024 15:26
80839;SOLICITACAO RR;155/2024 -  ENCERRAMENTO DO VINCULO;CANCELADA;;CORRETIVA;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 09/04/2024 00:00:00

N£mero: 155/2024

Assunto:  ENCERRAMENTO DO VINCULO

Cadastrador: ANDREIA FEITOZA FIGUEREDO

M¢dulo/Sub-m¢dulo/Funcionalidade: CADASTRO\CONTRATO TEMPORARIO\MANTER ADMITIDO EM CONTRATO TEMPORARIO

Descriá∆o: 

SOLICITO O ENCERRAMENTO DO VINCULO EM 15/06/2023 POR TER SIDO CRIADO MATRICULA LEGADO 071708154 E TER SIDO PRORROGADO POR MIGRAÄ«O INDEVIDAMENTE.

INFORMO AINDA QUE N«O HOUVE REGISTRO FINANCEIRO NA MATRICULA LEGADO


MARCO ANTONIO PEREIRA DA GAMA

CPF 03218234271

MATRICULA LEGADO 071708154

MATRICULA SIGRH 0168006-4-02

";09/04/2024 12:06;;;
80950;SOLICITACAO ALESC;2866/2024 - TELA COMPROVANTE AUX SAUDE DO SERVIDOR NAO CARREGA - KATIA LOTTIN;CONCLUIDA;Andrey Lopes;OPERACAO;\FUNC;"Informaá‰es principais
Data da solicitaá∆o: 10/04/2024 00:00:00

N£mero: 2866/2024

Assunto: TELA COMPROVANTE AUX SAUDE DO SERVIDOR NAO CARREGA - KATIA LOTTIN

Cadastrador: ALLAN DE SOUZA

M¢dulo/Sub-m¢dulo/Funcionalidade: COORD. DE BENEFICIOS\AUXILIO SAUDE\HOMOLOGAR COMPROVANTE AUXILIO SAUDE - AVULSO

Descriá∆o: 

A Servidor matricula 1638 informa que n∆o consegue incluir seus comprovante pois os mesmos ficaram em loading/carregando em looping .(travado)
Informamos que foi realizado o teste em v†rios computadores e que inclusive a servidora teve apoio da AFALESC para realizar a tarefa a qual tambÇm n∆o obteve exito.
Solicito analise e correá∆o do erro.

Att
Allan de Souza



";10/04/2024 12:51;5;16/04/2024 00:00;12/04/2024 17:00
